item,extract
http://www.wikidata.org/entity/Q11511630,旭ヶ丸（あさひがまる）は、徳島県名東郡佐那河内村と勝浦郡上勝町との境界にある山である。
http://www.wikidata.org/entity/Q11512227,"明星山（みょうじさん、みょうじょうさん）は、飛騨山脈北部の新潟県糸魚川市に位置する標高1,188mの山である。"
http://www.wikidata.org/entity/Q11512572,明神ヶ岳（みょうじんがたけ）は、京都府亀岡市篠町森と大阪府高槻市大字田能の境にある標高523.5mの山である。
http://www.wikidata.org/entity/Q11512576,明神山（みょうじんさん）は兵庫県姫路市夢前町にある標高約668メートルの山である。
http://www.wikidata.org/entity/Q11512577,明神山（みょうじんやま）は、奈良県北葛城郡王寺町にある標高274mの山である。
http://www.wikidata.org/entity/Q11512578,明神山（みょうじんやま・みょうじんさん）は、徳島県阿南市と海部郡美波町との境にある山である。
http://www.wikidata.org/entity/Q11512579,明神山（みょうじんやま）は、栃木県宇都宮市市街地中心部にある山（丘）の俗称である。
http://www.wikidata.org/entity/Q11512580,明神山（みょうじんさん）は、愛知県北設楽郡東栄町と新城市の境界にある標高1016mの山。
http://www.wikidata.org/entity/Q11512581,明神山（みょうじんさん）は、愛知県北設楽郡設楽町と東栄町との境界にある標高950mの山である。
http://www.wikidata.org/entity/Q11512791,星ヶ城山（ほしがじょうさん、ほしがじょう）は、瀬戸内海中央部、小豆島町（旧・内海町）の中央東部にある標高817 m（東峰）の山である。
http://www.wikidata.org/entity/Q11512961,星生山（ほっしょうざん）は、大分県玖珠郡九重町にあり九重連山を形成する火山である。
http://www.wikidata.org/entity/Q11513484,春岳山（はるたけやま）は、大山からヤビツ峠に下るイタツミ尾根からやや外れた所に位置する標高949mの山である。
http://www.wikidata.org/entity/Q11513601,春日山（かすがやま）は、新潟県上越市中部にある山、またはこの山を中心にした地域を指す。
http://www.wikidata.org/entity/Q11513602,春日山（かすがやま）は、奈良県奈良市、春日大社の東側にある標高497メートルの花山（はなやま）もしくは西隣の標高283メートルの御蓋山（三笠山・みかさやま）の通称。
http://www.wikidata.org/entity/Q11514069,昭和山（しょうわざん）は、大阪市大正区千島二丁目にある人工の山。
http://www.wikidata.org/entity/Q11514500,晃石山（てるいしさん）は、栃木県栃木市にある山である。
http://www.wikidata.org/entity/Q11514698,"景鶴山（けいづるやま）は、尾瀬ヶ原の北に存在する標高2,004mの山である。"
http://www.wikidata.org/entity/Q11515096,曲田山（まがたやま）とは兵庫県洲本市山手にある標高80mの山である。
http://www.wikidata.org/entity/Q11515163,書写山（しょしゃざん、正字体：書寫）は、兵庫県姫路市にある山。
http://www.wikidata.org/entity/Q11515492,最勝ヶ峰（さいしょうがみね）は大阪府箕面市北摂山系にある標高540mの山である。
http://www.wikidata.org/entity/Q11515871,月出山岳（かんとうだけ）は、大分県日田市東部の玖珠郡玖珠町との境界付近にある山。
http://www.wikidata.org/entity/Q11516044,月山（がっさん）は、岩手県宮古市にある標高455.9mの山である。
http://www.wikidata.org/entity/Q11516201,月蔵山（がつぞうざん）は、長野県伊那市高遠町にある山である。
http://www.wikidata.org/entity/Q11516433,"有明山（ありあけやま、ありあけざん）は、飛騨山脈（北アルプス）にある標高2,268 mの山。"
http://www.wikidata.org/entity/Q11517488,"朝日岳（あさひだけ）は長野県川上村と山梨県甲府市の境にある標高2,579 mの山で、奥秩父の山域の主脈の一つ。"
http://www.wikidata.org/entity/Q11517490,"朝日岳（あさひだけ）は、栃木県那須郡那須町にある標高1,896mの火山。"
http://www.wikidata.org/entity/Q11517491,"朝日岳（あさひだけ）は、群馬県利根郡みなかみ町と新潟県南魚沼市にまたがる標高1,945 mの山である。"
http://www.wikidata.org/entity/Q11517492,"朝日岳（あさひだけ）は、飛騨山脈（北アルプス）後立山連峰にある標高2,418mの山。"
http://www.wikidata.org/entity/Q11517493,朝日峠（あさひとうげ）は、茨城県土浦市と石岡市の境にある標高282mの峠。
http://www.wikidata.org/entity/Q11517927,"木ノ又大日（きのまただいにち）は丹沢山地の表尾根にある標高1,396mの山で、塔ノ岳よりおよそ700m東に位置する。"
http://www.wikidata.org/entity/Q11518265,木庭山（きにわやま）は、兵庫県姫路市木場にある標高61mの山。
http://www.wikidata.org/entity/Q11518389,木幡山（こはたやま）は、福島県二本松市と伊達郡川俣町の境にある山。
http://www.wikidata.org/entity/Q11518437,木挽山（こびきやま）は、北海道札幌市南区澄川にある山である。
http://www.wikidata.org/entity/Q11519375,"木賊山（とくさやま）は山梨県山梨市と埼玉県秩父市の境にある標高2,469 mの山で、奥秩父の山域の主脈上の一峰。"
http://www.wikidata.org/entity/Q11519942,本城岳（ほんじょうだけ）は、長崎県北松浦郡小値賀町にある山である。
http://www.wikidata.org/entity/Q11520120,本宮山（ほんぐうさん）は、愛知県犬山市にある標高293mの山である。
http://www.wikidata.org/entity/Q11520121,本宮山（ほんぐうさん）は、大分県大分市南部にある山である。
http://www.wikidata.org/entity/Q11520122,本宮山（ほんぐうさん）は、静岡県浜松市天竜区と同県周智郡森町の境界にある山である。
http://www.wikidata.org/entity/Q11520168,本山（もとやま、ほんざん）は栃木県宇都宮市篠井町にある山。
http://www.wikidata.org/entity/Q11520940,"本間ノ頭（ほんまの あたま/かしら）は丹沢大山国定公園内、神奈川県愛甲郡清川村と相模原市の境にあり標高1,344.9m。"
http://www.wikidata.org/entity/Q11521192,"札幌岳（さっぽろだけ）は支笏洞爺国立公園内に含まれ、北海道石狩振興局札幌市にある標高1,293mの火山である。"
http://www.wikidata.org/entity/Q11521669,杉ヶ沢高原（すぎがさわこうげん）は兵庫県養父市にある高原。
http://www.wikidata.org/entity/Q11522196,杉沢山（すぎさわやま）は、秋田県鹿角市十和田山根に標高734.1mの山である。
http://www.wikidata.org/entity/Q11523566,杓子山（しゃくしやま）は、山梨県の富士吉田市、都留市、忍野村の境界に位置する山。
http://www.wikidata.org/entity/Q11523567,"杓子岳（しゃくしだけ）は、飛騨山脈（北アルプス）の後立山連峰にある標高2,812mの山。"
http://www.wikidata.org/entity/Q11523630,束稲山（たばしねやま）は、岩手県平泉町、奥州市、一関市の境界に位置する山。
http://www.wikidata.org/entity/Q11523650,"杢蔵山（もくぞうさん）は山形県新庄市に位置する標高1,026mの山である。"
http://www.wikidata.org/entity/Q11523660,杣山（そまやま）は、福井県南条郡南越前町の中央部に聳える山塊である。
http://www.wikidata.org/entity/Q11523698,来日岳（くるひだけ・くりいだけ）・来日山（くるひやま・くりいざん）は、兵庫県豊岡市城崎町来日にそびえる山である。
http://www.wikidata.org/entity/Q11523760,"来馬岳（らいばだけ）は、北海道登別市にある標高1,040.1mの火山である。"
http://www.wikidata.org/entity/Q11523779,東お多福山（ひがしおたふくやま）は、兵庫県神戸市東灘区と芦屋市との境にある六甲山系に属する標高697mの山である。
http://www.wikidata.org/entity/Q11523835,東ノ森（ひがしのもり）は、秋田県鹿角市にある標高691mの山である。
http://www.wikidata.org/entity/Q11526333,東吾妻山（ひがしあづまやま）は福島県福島市および猪苗代町にある火山。
http://www.wikidata.org/entity/Q11526561,"東天井岳（ひがしてんじょうだけ）は、長野県安曇野市と松本市との境にある標高2,814 mの山である。"
http://www.wikidata.org/entity/Q11526629,東宮山（とうぐうさん）は、徳島県名西郡神山町と美馬市の境界に位置する剣山系の山である。
http://www.wikidata.org/entity/Q11526678,東山（ひがしやま）は、福井県福井市東部にある標高178mの山。
http://www.wikidata.org/entity/Q11526902,東床尾山（ひがしとこのおさん）は標高839.1mの山である。
http://www.wikidata.org/entity/Q11527380,東根山（あずまねさん）は、岩手県紫波郡紫波町と岩手郡雫石町の境に位置する標高927.9mの山。
http://www.wikidata.org/entity/Q11528163,東竜王山（ひがしりゅうおうざん）は、徳島県徳島市と名西郡神山町との境にある山である。
http://www.wikidata.org/entity/Q11528351,東谷山（とうごくさん）は、愛知県名古屋市守山区と瀬戸市との境界にある標高198メートルの名古屋市最高峰の山。
http://www.wikidata.org/entity/Q11528763,"東館山（ひがしたてやま）は、長野県下高井郡山ノ内町にある標高1,994mの山である。"
http://www.wikidata.org/entity/Q11528783,東鳳翩山（ひがしほうべんざん）は、山口県山口市と山口県萩市に跨る標高734.2mの山で、中国山地の一部、長門（ながと）山地を代表する山。
http://www.wikidata.org/entity/Q11529550,松小屋ノ頭（まつごやノあたま）は丹沢大山国定公園内、清川村に位置する標高903mの山。
http://www.wikidata.org/entity/Q11529614,松尾山（まつおやま）は、高知県土佐市にある山である。
